name,detector,tracker,time,detected_objects
circles_and_squares,findContours,kcf,0.0628201961517334,2
circles_and_squares,findContours,boosting,1.1265966892242432,2
circles_and_squares,findContours,mil,4.810899972915649,2
circles_and_squares,findContours,medianflow,0.05667829513549805,2
circles_and_squares,findContours,mosse,0.015271663665771484,0
circles_and_squares,findContours_holes,csrt,2.233987331390381,2
circles_and_squares,findContours_holes,kcf,0.04474496841430664,2
circles_and_squares,findContours_holes,boosting,1.1297333240509033,2
circles_and_squares,findContours_holes,mil,4.970691442489624,2
circles_and_squares,findContours_holes,medianflow,0.06940937042236328,2
circles_and_squares,findContours_holes,mosse,0.011924028396606445,0
circles_and_squares2,Hough,csrt,1.002162218093872,1
circles_and_squares2,Hough,kcf,0.03001260757446289,1
circles_and_squares2,Hough,boosting,0.5741579532623291,1
circles_and_squares2,Hough,mil,2.418750762939453,1
circles_and_squares2,Hough,medianflow,0.04730057716369629,1
circles_and_squares2,Hough,mosse,0.01143956184387207,0
circles_and_squares2,findContours,csrt,3.5127172470092773,3
circles_and_squares2,findContours,kcf,0.08298444747924805,0
circles_and_squares2,findContours,boosting,1.8089308738708496,3
circles_and_squares2,findContours,mil,7.17279314994812,3
circles_and_squares2,findContours,medianflow,0.0904693603515625,3
circles_and_squares2,findContours,mosse,0.013633012771606445,0
circles_and_squares2,findContours_holes,csrt,2.7254743576049805,3
circles_and_squares2,findContours_holes,kcf,0.038016319274902344,0
circles_and_squares2,findContours_holes,boosting,1.66011643409729,3
circles_and_squares2,findContours_holes,mil,7.468536615371704,3
circles_and_squares2,findContours_holes,medianflow,0.0884096622467041,3
circles_and_squares2,findContours_holes,mosse,0.012534618377685547,0
circles_and_squares3,Hough,csrt,2.3441739082336426,2
circles_and_squares3,Hough,kcf,0.2875328063964844,2
circles_and_squares3,Hough,boosting,1.6869714260101318,2
circles_and_squares3,Hough,mil,5.235096454620361,2
circles_and_squares3,Hough,medianflow,0.11936783790588379,2
circles_and_squares3,Hough,mosse,0.06593155860900879,2
circles_and_squares3,findContours,csrt,2.766322374343872,2
circles_and_squares3,findContours,kcf,0.4350852966308594,2
circles_and_squares3,findContours,boosting,2.07027530670166,2
circles_and_squares3,findContours,mil,5.250178813934326,2
circles_and_squares3,findContours,medianflow,0.11512160301208496,0
circles_and_squares3,findContours,mosse,0.06153750419616699,0
circles_and_squares3,findContours_holes,csrt,2.037062406539917,2
circles_and_squares3,findContours_holes,kcf,0.23020005226135254,2
circles_and_squares3,findContours_holes,boosting,1.5270252227783203,2
circles_and_squares3,findContours_holes,mil,5.261680364608765,2
circles_and_squares3,findContours_holes,medianflow,0.11670970916748047,2
circles_and_squares3,findContours_holes,mosse,0.0587923526763916,2
different_shapes1,Hough,csrt,3.050222396850586,3
different_shapes1,Hough,kcf,0.22830510139465332,3
different_shapes1,Hough,boosting,2.037858009338379,3
different_shapes1,Hough,mil,7.872393608093262,3
different_shapes1,Hough,medianflow,0.1585376262664795,3
different_shapes1,Hough,mosse,0.0639340877532959,0
different_shapes1,findContours,csrt,5.894883394241333,5
different_shapes1,findContours,kcf,0.6714415550231934,5
different_shapes1,findContours,boosting,3.8302195072174072,5
different_shapes1,findContours,mil,13.129710674285889,5
different_shapes1,findContours,medianflow,0.23074555397033691,5
different_shapes1,findContours,mosse,0.07854962348937988,0
different_shapes1,findContours_holes,csrt,5.657463550567627,5
different_shapes1,findContours_holes,kcf,0.4856712818145752,5
different_shapes1,findContours_holes,boosting,3.5348665714263916,5
different_shapes1,findContours_holes,mil,13.06458044052124,5
different_shapes1,findContours_holes,medianflow,0.229752779006958,5
different_shapes1,findContours_holes,mosse,0.06807780265808105,0
different_shapes2,Hough,csrt,3.18338680267334,3
different_shapes2,Hough,kcf,0.16846537590026855,3
different_shapes2,Hough,boosting,1.9312381744384766,3
different_shapes2,Hough,mil,6.9621312618255615,3
different_shapes2,Hough,medianflow,0.14999985694885254,3
different_shapes2,Hough,mosse,0.05662345886230469,0
different_shapes2,findContours,csrt,7.373164653778076,6
different_shapes2,findContours,kcf,0.9730668067932129,6
different_shapes2,findContours,boosting,4.744730472564697,6
different_shapes2,findContours,mil,15.288793563842773,6
different_shapes2,findContours,medianflow,0.23674249649047852,6
different_shapes2,findContours,mosse,0.0958714485168457,0
different_shapes2,findContours_holes,csrt,4.850487232208252,4
different_shapes2,findContours_holes,kcf,0.5654966831207275,4
different_shapes2,findContours_holes,boosting,3.2587435245513916,4
different_shapes2,findContours_holes,mil,9.778777360916138,4
different_shapes2,findContours_holes,medianflow,0.17684149742126465,4
different_shapes2,findContours_holes,mosse,0.07887005805969238,0
letters1,Hough,csrt,3.2819948196411133,3
letters1,Hough,kcf,0.15160155296325684,3
letters1,Hough,boosting,1.9517455101013184,3
letters1,Hough,mil,7.828556776046753,3
letters1,Hough,medianflow,0.16265058517456055,3
letters1,Hough,mosse,0.06074881553649902,0
letters1,findContours,csrt,7.661556959152222,7
letters1,findContours,kcf,0.6896538734436035,7
letters1,findContours,boosting,4.816911935806274,7
letters1,findContours,mil,18.198524475097656,7
letters1,findContours,medianflow,0.2874126434326172,7
letters1,findContours,mosse,0.08236217498779297,0
letters1,findContours_holes,csrt,3.850242853164673,3
letters1,findContours_holes,kcf,0.10872602462768555,3
letters1,findContours_holes,boosting,1.7551426887512207,3
letters1,findContours_holes,mil,7.7070910930633545,3
letters1,findContours_holes,medianflow,0.17075610160827637,3
letters1,findContours_holes,mosse,0.05073952674865723,0
letters2,Hough,csrt,2.3113768100738525,2
letters2,Hough,kcf,0.273287296295166,2
letters2,Hough,boosting,1.6526997089385986,2
letters2,Hough,mil,5.253485679626465,2
letters2,Hough,medianflow,0.13366150856018066,2
letters2,Hough,mosse,0.0667409896850586,2
letters2,findContours,csrt,5.21512246131897,5
letters2,findContours,kcf,0.6747524738311768,5
letters2,findContours,boosting,3.8077173233032227,5
letters2,findContours,mil,12.548601627349854,5
letters2,findContours,medianflow,0.2160477638244629,5
letters2,findContours,mosse,0.09082198143005371,5
letters2,findContours_holes,csrt,7.647338628768921,6
letters2,findContours_holes,kcf,0.2526884078979492,6
letters2,findContours_holes,boosting,3.674821615219116,6
letters2,findContours_holes,mil,15.31524920463562,6
letters2,findContours_holes,medianflow,0.26985597610473633,0
letters2,findContours_holes,mosse,0.05566549301147461,0
letters3,Hough,csrt,2.2012901306152344,2
letters3,Hough,kcf,0.2757377624511719,2
letters3,Hough,boosting,1.554837703704834,2
letters3,Hough,mil,5.331689357757568,2
letters3,Hough,medianflow,0.12419557571411133,2
letters3,Hough,mosse,0.06458425521850586,2
letters3,findContours,csrt,5.379817724227905,5
letters3,findContours,kcf,0.7265629768371582,5
letters3,findContours,boosting,3.821878671646118,5
letters3,findContours,mil,13.060047149658203,5
letters3,findContours,medianflow,0.20067977905273438,5
letters3,findContours,mosse,0.0731663703918457,0
letters3,findContours_holes,csrt,1.0189106464385986,1
letters3,findContours_holes,kcf,0.12327384948730469,1
letters3,findContours_holes,boosting,0.7461774349212646,1
letters3,findContours_holes,mil,2.678504705429077,1
letters3,findContours_holes,medianflow,0.09029984474182129,1
letters3,findContours_holes,mosse,0.04795384407043457,0
letters4,Hough,csrt,1.3540315628051758,1
letters4,Hough,kcf,0.08878755569458008,1
letters4,Hough,boosting,0.6292586326599121,1
letters4,Hough,mil,2.64180326461792,1
letters4,Hough,medianflow,0.09308815002441406,1
letters4,Hough,mosse,0.04899883270263672,0
letters4,findContours,csrt,8.047141551971436,7
letters4,findContours,kcf,0.558419942855835,7
letters4,findContours,boosting,4.494359016418457,7
letters4,findContours,mil,17.24883508682251,7
letters4,findContours,medianflow,0.30089473724365234,7
letters4,findContours,mosse,0.0713803768157959,0
letters4,findContours_holes,csrt,2.0095839500427246,2
letters4,findContours_holes,kcf,0.07985711097717285,2
letters4,findContours_holes,boosting,1.1001439094543457,2
letters4,findContours_holes,mil,5.189758777618408,2
letters4,findContours_holes,medianflow,0.13416433334350586,2
letters4,findContours_holes,mosse,0.04739522933959961,0
letters5,Hough,csrt,8.355740070343018,7
letters5,Hough,kcf,0.27922749519348145,7
letters5,Hough,boosting,4.296907424926758,7
letters5,Hough,mil,17.933624505996704,7
letters5,Hough,medianflow,0.32882022857666016,7
letters5,Hough,mosse,0.06445598602294922,0
letters5,findContours,csrt,12.96684980392456,12
letters5,findContours,kcf,0.6140658855438232,0
letters5,findContours,boosting,7.5629212856292725,12
letters5,findContours,mil,30.659637689590454,12
letters5,findContours,medianflow,0.5519418716430664,12
letters5,findContours,mosse,0.0782780647277832,0
letters5,findContours_holes,csrt,6.973536729812622,6
letters5,findContours_holes,kcf,0.17122101783752441,6
letters5,findContours_holes,boosting,3.513141393661499,6
letters5,findContours_holes,mil,15.229061126708984,6
letters5,findContours_holes,medianflow,0.29573917388916016,6
letters5,findContours_holes,mosse,0.05423164367675781,0
zcar,Hough,csrt,5.642558336257935,2
zcar,Hough,kcf,0.39203357696533203,2
zcar,Hough,boosting,2.7022974491119385,2
zcar,Hough,mil,13.73722791671753,2
zcar,Hough,medianflow,0.5419671535491943,2
zcar,Hough,mosse,0.26833677291870117,0
zcar,findContours,csrt,10.021183013916016,3
zcar,findContours,kcf,1.3345987796783447,3
zcar,findContours,boosting,7.681210279464722,3
zcar,findContours,mil,20.71925377845764,3
zcar,findContours,medianflow,0.6335432529449463,3
zcar,findContours,mosse,0.36438846588134766,0
zcar,findContours_holes,csrt,15.2166748046875,5
zcar,findContours_holes,kcf,0.7723441123962402,5
zcar,findContours_holes,boosting,6.545388698577881,5
zcar,findContours_holes,mil,34.376237630844116,5
zcar,findContours_holes,medianflow,0.8593671321868896,5
zcar,findContours_holes,mosse,0.2810084819793701,0
