name,detector,tracker,time,detected_objects
circles,findContours,mosse,0.018615007400512695,1
circles,findContours_holes,csrt,4.2784223556518555,3
circles,findContours_holes,kcf,0.06179380416870117,2
circles,findContours_holes,boosting,1.7421820163726807,3
circles,findContours_holes,mil,6.551762342453003,3
circles,findContours_holes,medianflow,0.10241961479187012,3
circles,findContours_holes,mosse,0.01459360122680664,0
circles_and_squares,Hough,csrt,1.002758264541626,1
circles_and_squares,Hough,kcf,0.02917790412902832,1
circles_and_squares,Hough,boosting,0.5732090473175049,1
circles_and_squares,Hough,mil,2.395688533782959,1
circles_and_squares,Hough,medianflow,0.04744434356689453,1
circles_and_squares,Hough,mosse,0.011502981185913086,0
circles_and_squares,findContours,csrt,2.7461748123168945,2
circles_and_squares,findContours,kcf,0.06293034553527832,2
circles_and_squares,findContours,boosting,1.1347434520721436,2
circles_and_squares,findContours,mil,4.802117109298706,2
circles_and_squares,findContours,medianflow,0.04259443283081055,1
circles_and_squares,findContours,mosse,0.013153791427612305,0
circles_and_squares,findContours_holes,csrt,2.260669708251953,2
circles_and_squares,findContours_holes,kcf,0.0451357364654541,2
circles_and_squares,findContours_holes,boosting,1.1766448020935059,2
circles_and_squares,findContours_holes,mil,4.965836763381958,2
circles_and_squares,findContours_holes,medianflow,0.06472158432006836,2
circles_and_squares,findContours_holes,mosse,0.012248039245605469,0
circles_and_squares2,Hough,csrt,0.9755361080169678,1
circles_and_squares2,Hough,kcf,0.029510021209716797,1
circles_and_squares2,Hough,boosting,0.5866444110870361,1
circles_and_squares2,Hough,mil,2.4129996299743652,1
circles_and_squares2,Hough,medianflow,0.04804801940917969,1
circles_and_squares2,Hough,mosse,0.01164698600769043,0
circles_and_squares2,findContours,csrt,3.393080711364746,3
circles_and_squares2,findContours,kcf,0.06895208358764648,2
circles_and_squares2,findContours,boosting,1.8593182563781738,3
circles_and_squares2,findContours,mil,7.01111626625061,3
circles_and_squares2,findContours,medianflow,0.09397053718566895,3
circles_and_squares2,findContours,mosse,0.014206886291503906,0
circles_and_squares2,findContours_holes,csrt,2.749410390853882,3
circles_and_squares2,findContours_holes,kcf,0.039673566818237305,1
circles_and_squares2,findContours_holes,boosting,1.7175438404083252,3
circles_and_squares2,findContours_holes,mil,7.523561954498291,3
circles_and_squares2,findContours_holes,medianflow,0.0897207260131836,3
circles_and_squares2,findContours_holes,mosse,0.014163732528686523,0
circles_and_squares3,Hough,csrt,2.3939452171325684,2
circles_and_squares3,Hough,kcf,0.2896890640258789,2
circles_and_squares3,Hough,boosting,1.6964166164398193,2
circles_and_squares3,Hough,mil,5.174372673034668,2
circles_and_squares3,Hough,medianflow,0.1252603530883789,2
circles_and_squares3,Hough,mosse,0.06599688529968262,2
circles_and_squares3,findContours,csrt,2.6849565505981445,2
circles_and_squares3,findContours,kcf,0.43813252449035645,2
circles_and_squares3,findContours,boosting,2.025451421737671,2
circles_and_squares3,findContours,mil,5.220089435577393,2
circles_and_squares3,findContours,medianflow,0.11210846900939941,1
circles_and_squares3,findContours,mosse,0.06339526176452637,1
circles_and_squares3,findContours_holes,csrt,2.0535531044006348,2
circles_and_squares3,findContours_holes,kcf,0.22923994064331055,2
circles_and_squares3,findContours_holes,boosting,1.5710968971252441,2
circles_and_squares3,findContours_holes,mil,5.25740647315979,2
circles_and_squares3,findContours_holes,medianflow,0.11512565612792969,2
circles_and_squares3,findContours_holes,mosse,0.05930376052856445,2
different_shapes1,Hough,csrt,3.1597936153411865,3
different_shapes1,Hough,kcf,0.23796439170837402,3
different_shapes1,Hough,boosting,2.0566532611846924,3
different_shapes1,Hough,mil,7.838952541351318,3
different_shapes1,Hough,medianflow,0.16529202461242676,3
different_shapes1,Hough,mosse,0.0641317367553711,1
different_shapes1,findContours,csrt,5.987827301025391,5
different_shapes1,findContours,kcf,0.6722378730773926,5
different_shapes1,findContours,boosting,3.850235939025879,5
different_shapes1,findContours,mil,13.040072679519653,5
different_shapes1,findContours,medianflow,0.23616957664489746,5
different_shapes1,findContours,mosse,0.08323025703430176,3
different_shapes1,findContours_holes,csrt,5.7201361656188965,5
different_shapes1,findContours_holes,kcf,0.49279260635375977,5
different_shapes1,findContours_holes,boosting,3.5771212577819824,5
different_shapes1,findContours_holes,mil,13.019554615020752,5
different_shapes1,findContours_holes,medianflow,0.23871374130249023,5
different_shapes1,findContours_holes,mosse,0.07131147384643555,2
different_shapes2,Hough,csrt,3.0622129440307617,3
different_shapes2,Hough,kcf,0.1663966178894043,3
different_shapes2,Hough,boosting,1.9585893154144287,3
different_shapes2,Hough,mil,7.575448989868164,3
different_shapes2,Hough,medianflow,0.1533203125,3
different_shapes2,Hough,mosse,0.05862736701965332,1
different_shapes2,findContours,csrt,7.339325666427612,6
different_shapes2,findContours,kcf,0.9774770736694336,6
different_shapes2,findContours,boosting,4.603357791900635,6
different_shapes2,findContours,mil,15.152018785476685,6
different_shapes2,findContours,medianflow,0.24142146110534668,6
different_shapes2,findContours,mosse,0.10114693641662598,5
different_shapes2,findContours_holes,csrt,4.927115201950073,4
different_shapes2,findContours_holes,kcf,0.5699419975280762,4
different_shapes2,findContours_holes,boosting,3.2128424644470215,4
different_shapes2,findContours_holes,mil,9.74189567565918,4
different_shapes2,findContours_holes,medianflow,0.17879819869995117,4
different_shapes2,findContours_holes,mosse,0.08598971366882324,3
letters1,Hough,csrt,3.2379086017608643,3
letters1,Hough,kcf,0.15137910842895508,3
letters1,Hough,boosting,1.8636040687561035,3
letters1,Hough,mil,7.758041620254517,3
letters1,Hough,medianflow,0.16551804542541504,3
letters1,Hough,mosse,0.0572199821472168,1
letters1,findContours,csrt,7.566134214401245,7
letters1,findContours,kcf,0.6988229751586914,7
letters1,findContours,boosting,4.912578821182251,7
letters1,findContours,mil,18.090697050094604,7
letters1,findContours,medianflow,0.29360508918762207,7
letters1,findContours,mosse,0.08890962600708008,5
letters1,findContours_holes,csrt,3.7643182277679443,3
letters1,findContours_holes,kcf,0.12185502052307129,3
letters1,findContours_holes,boosting,1.751744270324707,3
letters1,findContours_holes,mil,7.692834377288818,3
letters1,findContours_holes,medianflow,0.1853504180908203,3
letters1,findContours_holes,mosse,0.05224037170410156,0
letters2,Hough,csrt,2.271394968032837,2
letters2,Hough,kcf,0.2701585292816162,2
letters2,Hough,boosting,1.6676814556121826,2
letters2,Hough,mil,5.195446491241455,2
letters2,Hough,medianflow,0.12461185455322266,2
letters2,Hough,mosse,0.06666088104248047,2
letters2,findContours,csrt,5.266577482223511,5
letters2,findContours,kcf,0.6881554126739502,5
letters2,findContours,boosting,3.8077828884124756,5
letters2,findContours,mil,12.491538286209106,5
letters2,findContours,medianflow,0.23619985580444336,4
letters2,findContours,mosse,0.09215188026428223,5
letters2,findContours_holes,csrt,7.326815366744995,6
letters2,findContours_holes,kcf,0.2590913772583008,6
letters2,findContours_holes,boosting,3.594979763031006,6
letters2,findContours_holes,mil,15.281311273574829,6
letters2,findContours_holes,medianflow,0.2722744941711426,5
letters2,findContours_holes,mosse,0.05751943588256836,0
letters3,Hough,csrt,2.2239089012145996,2
letters3,Hough,kcf,0.27323436737060547,2
letters3,Hough,boosting,1.5761597156524658,2
letters3,Hough,mil,5.296567916870117,2
letters3,Hough,medianflow,0.12507915496826172,2
letters3,Hough,mosse,0.06504392623901367,2
letters3,findContours,csrt,5.333978891372681,5
letters3,findContours,kcf,0.7299730777740479,5
letters3,findContours,boosting,3.863396406173706,5
letters3,findContours,mil,12.930130958557129,5
letters3,findContours,medianflow,0.2085115909576416,5
letters3,findContours,mosse,0.07046341896057129,1
letters3,findContours_holes,csrt,1.0179145336151123,1
letters3,findContours_holes,kcf,0.12292838096618652,1
letters3,findContours_holes,boosting,0.7914071083068848,1
letters3,findContours_holes,mil,2.680755615234375,1
letters3,findContours_holes,medianflow,0.09012174606323242,1
letters3,findContours_holes,mosse,0.04819178581237793,0
letters4,Hough,csrt,1.329099416732788,1
letters4,Hough,kcf,0.08280205726623535,1
letters4,Hough,boosting,0.6527371406555176,1
letters4,Hough,mil,2.6566338539123535,1
letters4,Hough,medianflow,0.09318780899047852,1
letters4,Hough,mosse,0.04826688766479492,0
letters4,findContours,csrt,8.105343103408813,7
letters4,findContours,kcf,0.5598986148834229,7
letters4,findContours,boosting,4.448202133178711,7
letters4,findContours,mil,17.36528968811035,7
letters4,findContours,medianflow,0.2742800712585449,6
letters4,findContours,mosse,0.07769513130187988,5
letters4,findContours_holes,csrt,2.01275372505188,2
letters4,findContours_holes,kcf,0.08073663711547852,2
letters4,findContours_holes,boosting,1.0972247123718262,2
letters4,findContours_holes,mil,5.208726167678833,2
letters4,findContours_holes,medianflow,0.13489174842834473,2
letters4,findContours_holes,mosse,0.04788613319396973,0
letters5,Hough,csrt,8.242144584655762,7
letters5,Hough,kcf,0.28337860107421875,7
letters5,Hough,boosting,4.308295965194702,7
letters5,Hough,mil,17.901308298110962,7
letters5,Hough,medianflow,0.3273770809173584,7
letters5,Hough,mosse,0.0681602954864502,2
letters5,findContours,csrt,13.137595415115356,12
letters5,findContours,kcf,0.5259366035461426,11
letters5,findContours,boosting,7.287090539932251,12
letters5,findContours,mil,30.619327783584595,12
letters5,findContours,medianflow,0.5728678703308105,12
letters5,findContours,mosse,0.08681201934814453,5
letters5,findContours_holes,csrt,7.049567222595215,6
letters5,findContours_holes,kcf,0.1761031150817871,6
letters5,findContours_holes,boosting,3.4576542377471924,6
letters5,findContours_holes,mil,15.253307342529297,6
letters5,findContours_holes,medianflow,0.29883551597595215,6
letters5,findContours_holes,mosse,0.055559396743774414,0
zcar,Hough,csrt,5.71561861038208,2
zcar,Hough,kcf,0.3714103698730469,2
zcar,Hough,boosting,2.628446102142334,2
zcar,Hough,mil,13.763142585754395,2
zcar,Hough,medianflow,0.5497145652770996,2
zcar,Hough,mosse,0.26775288581848145,0
zcar,findContours,csrt,9.845139265060425,3
zcar,findContours,kcf,1.3550810813903809,3
zcar,findContours,boosting,7.864022254943848,3
zcar,findContours,mil,20.560348749160767,3
zcar,findContours,medianflow,0.6411416530609131,3
zcar,findContours,mosse,0.4018559455871582,1
zcar,findContours_holes,csrt,14.812785863876343,5
zcar,findContours_holes,kcf,0.7828261852264404,5
zcar,findContours_holes,boosting,6.723218679428101,5
zcar,findContours_holes,mil,34.21664094924927,5
zcar,findContours_holes,medianflow,0.8778951168060303,5
zcar,findContours_holes,mosse,0.29465723037719727,0
